,time,A,B,M,N,inj time [ms],Vmn [mV],I [mA],R [ohm],Nb samples [-],x,y,z,Rhoa,fulldata
117,1668791434.886815,57,58,62,63,1,0.011419197740696045,0.05,0.2283839548139209,20,[-2.5],[0.],[1.],[36.78794412],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.00162592,  0.01136385,  0.02358802,  0.02161132,  0.00345403,
        0.01373783,  0.02183922,  0.01937042,  0.00086216,  0.01755545,
        0.00716656,  0.01283013,  0.02530561,  0.01166127,  0.00918293,
        0.01673344,  0.01322523,  0.0204243 ,  0.01360504,  0.01721326,
        0.02078738, -0.00830715,  0.02088284,  0.00472178,  0.01561507,
       -0.00162074, -0.00326719, -0.00365641, -0.01192559,  0.00774705,
        0.01705693, -0.00832087,  0.00891445, -0.00987535,  0.00420293,
        0.01450227,  0.00578547,  0.00836538, -0.00542561, -0.01130643])]"
118,1668791434.888386,58,59,63,64,1,0.003478824691075516,0.05,0.06957649382151032,20,[-2.5],[0.],[1.],[36.78794412],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 2.71062529e-03,  2.22875810e-02,  2.02262934e-02,  3.14239082e-03,
        5.81195739e-03,  6.65134425e-03, -5.70898847e-03,  7.53699812e-03,
        1.49886565e-02,  4.03369980e-03, -8.75898545e-03,  4.75614257e-03,
        4.43914822e-03,  9.52006278e-03,  6.74141259e-03, -1.43554971e-02,
        1.28817288e-02,  1.31069706e-02,  3.29408069e-03,  5.68047898e-03,
       -3.04956063e-04, -2.16912193e-03,  1.29076063e-02,  1.01811083e-02,
       -8.29563860e-05,  8.72288832e-03,  8.57386740e-03, -1.15330497e-02,
        7.20551770e-04, -8.17025197e-03,  7.87365866e-03, -9.65411583e-03,
       -3.33414814e-03,  1.97054696e-03,  8.22134693e-03,  9.83422702e-03,
        1.00205708e-02,  8.25516112e-03, -5.49867073e-03, -3.90202792e-03])]"
119,1668791434.889714,57,58,63,64,1,0.0001899619247428823,0.05,0.003799238494857646,20,[-3.],[0.],[1.2],[30.11942119],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 2.05867851e-03, -2.87755924e-03, -3.41135139e-03,  8.37466209e-04,
        7.58410551e-04, -1.27036733e-02,  4.42181260e-03,  8.89518341e-03,
        6.33387597e-03,  6.59570017e-03,  3.98691636e-03,  1.78879890e-03,
        9.17852072e-03,  6.00914013e-05,  1.26611117e-02, -1.52828151e-03,
       -4.60003663e-03,  6.35777162e-03,  3.58781305e-03, -3.72967352e-03,
       -9.73767122e-05,  7.58750650e-04,  1.36629544e-02, -2.94816183e-03,
       -2.80697328e-03,  4.29167006e-03,  6.42044301e-03, -3.97040252e-03,
       -3.65883657e-03,  1.01985425e-03, -4.17014363e-03, -1.50325751e-02,
       -3.13930480e-03,  1.21424829e-02, -1.26532019e-02, -1.76708143e-03,
        1.06619260e-02, -6.98541846e-03, -4.96269748e-03,  1.27781211e-03])]"
120,1668791434.8909938,1,9,17,25,1,0.16778984228956426,0.05,3.355796845791285,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.01006017,  0.17950299,  0.17292743,  0.16319576,  0.17411929,
        0.15902709,  0.16312414,  0.17211281,  0.18586384,  0.17856532,
        0.17725407,  0.16219785,  0.17542086,  0.1614916 ,  0.18812585,
        0.17130884,  0.19593453,  0.17973516,  0.18985284,  0.18987298,
        0.20618819,  0.04773224,  0.03703287,  0.04109526,  0.00817074,
        0.03089859,  0.03933741,  0.02098056,  0.03469773,  0.01961057,
        0.02847109,  0.03451492,  0.03795842,  0.02804818,  0.01446986,
        0.02182739,  0.0227607 ,  0.0278804 ,  0.02579212,  0.01811013])]"
121,1668791434.892283,9,17,25,33,1,0.17217422624154324,0.05,3.4434845248308648,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00351361,  0.18259927,  0.15795351,  0.17637492,  0.18081447,
        0.16666645,  0.16777125,  0.1683782 ,  0.17702009,  0.18909069,
        0.163975  ,  0.18952568,  0.18434693,  0.1633865 ,  0.18264588,
        0.18676917,  0.186972  ,  0.18688981,  0.18547651,  0.18844896,
        0.19884271,  0.03666929,  0.03036212,  0.01745153,  0.03838204,
        0.03646472,  0.02287573,  0.02614572,  0.024099  ,  0.01843811,
        0.03968813,  0.02281446,  0.0154589 ,  0.0163609 ,  0.01426666,
        0.01729092,  0.01461543,  0.02680058,  0.01218141,  0.01206212])]"
122,1668791434.893737,17,25,33,41,1,0.17275967791508648,0.05,3.4551935583017293,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([0.00109582, 0.17167706, 0.17465795, 0.1750054 , 0.18110827,
       0.15582481, 0.16793694, 0.17251276, 0.18331317, 0.17946493,
       0.18187428, 0.18217025, 0.19137049, 0.17718264, 0.18879925,
       0.17772528, 0.18510448, 0.19424865, 0.18627899, 0.1839963 ,
       0.21933105, 0.03932561, 0.02329055, 0.01703282, 0.03611459,
       0.03499284, 0.02480202, 0.02645117, 0.03715753, 0.0328086 ,
       0.02748915, 0.0150753 , 0.02096474, 0.01329796, 0.01036099,
       0.02542363, 0.0211224 , 0.02802811, 0.02100089, 0.02325691])]"
123,1668791434.895025,25,33,41,49,1,0.17388021820767655,0.05,3.477604364153531,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([0.01020535, 0.16980391, 0.18747372, 0.17879365, 0.17984347,
       0.17767748, 0.17140498, 0.18142262, 0.17466835, 0.16672096,
       0.18600145, 0.18362145, 0.16572679, 0.17550974, 0.17718034,
       0.19081022, 0.17858314, 0.19387686, 0.19599963, 0.19519116,
       0.22201671, 0.02238383, 0.0266373 , 0.02061501, 0.02154042,
       0.02657122, 0.02310411, 0.0162507 , 0.03820205, 0.03266082,
       0.01939195, 0.02326216, 0.022345  , 0.02391364, 0.03379942,
       0.02547043, 0.00582178, 0.01839558, 0.008635  , 0.01908627])]"
124,1668791434.8963,33,41,49,57,1,0.19549692082972003,0.05,3.9099384165944007,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00319283,  0.19829066,  0.18588943,  0.19625674,  0.20299004,
        0.19573488,  0.19783335,  0.21325608,  0.19514713,  0.18697381,
        0.20072494,  0.19954241,  0.21066851,  0.20556418,  0.20931139,
        0.2289954 ,  0.19094246,  0.22748121,  0.20877512,  0.21441042,
        0.23946784,  0.04975699,  0.02523163,  0.02986844,  0.03074546,
        0.01855069,  0.03067185,  0.0336934 ,  0.02351842,  0.03335033,
        0.02667446,  0.03871522,  0.03232367,  0.02382616,  0.01129955,
        0.03450008,  0.02002858,  0.02940978,  0.02579602,  0.02320847])]"
125,1668791434.897572,1,9,25,33,1,0.03593342904052978,0.05,0.7186685808105955,20,[0.],[-1.5],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00440122,  0.03257733,  0.03591039,  0.03550488,  0.03677615,
        0.03913097,  0.0322978 ,  0.03789668,  0.04651029,  0.03674541,
        0.03351143,  0.04486983,  0.04702639,  0.04240255,  0.05034906,
        0.0456414 ,  0.03113732,  0.04304909,  0.0565586 ,  0.04863225,
        0.03806759,  0.00196051, -0.00020918,  0.00853492, -0.00181964,
       -0.00164761, -0.00460208, -0.0095731 , -0.00620091, -0.00449978,
       -0.00486721, -0.01261155,  0.00312062, -0.00335796, -0.01001584,
        0.00207872,  0.00071591, -0.01221206, -0.00941269, -0.01187836])]"
126,1668791434.8988411,9,17,33,41,1,0.038054203278514484,0.05,0.7610840655702896,20,[0.],[-1.5],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.01176777,  0.05040341,  0.04893035,  0.05842132,  0.04416964,
        0.04395251,  0.03751978,  0.04307849,  0.04679252,  0.02657791,
        0.0394748 ,  0.04096013,  0.0510443 ,  0.05115029,  0.03621003,
        0.04016341,  0.03469178,  0.04828052,  0.05029426,  0.04853555,
        0.04389071,  0.01311695,  0.0043455 ,  0.01327466,  0.00816753,
        0.00642697,  0.01840689,  0.02165213,  0.00764137,  0.00609325,
        0.00782236, -0.0096462 ,  0.01352483, -0.00164808, -0.0048523 ,
        0.01501043, -0.00461552, -0.00504569, -0.00107197,  0.00434633])]"
127,1668791434.9001348,17,25,41,49,1,0.03208982251704901,0.05,0.6417964503409802,20,[0.],[-1.5],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-1.00750267e-02,  3.02206991e-02,  3.58712818e-02,  2.96483852e-02,
        3.42109817e-02,  3.49874427e-02,  3.71940120e-02,  3.58207880e-02,
        3.53579128e-02,  3.81206699e-02,  4.27252892e-02,  3.81727872e-02,
        3.22093454e-02,  3.87699867e-02,  4.92059849e-02,  3.40964181e-02,
        4.01148929e-02,  3.05922610e-02,  3.46810283e-02,  3.84984979e-02,
        2.63315182e-02,  3.91774818e-03,  8.70956127e-03, -6.04918127e-03,
       -1.15908850e-02,  2.80817342e-03,  5.89926836e-03,  1.11553976e-02,
        2.71168500e-03, -1.01597914e-02, -4.26912423e-03,  6.37216942e-04,
        1.26385757e-02,  7.62418907e-03, -6.24136248e-03,  5.08289162e-03,
        7.74104354e-03, -2.95845692e-05,  3.71140781e-03, -1.96629077e-02])]"
128,1668791434.901564,25,33,49,57,1,0.038137650198722124,0.05,0.7627530039744425,20,[0.],[-1.5],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00961311,  0.04373887,  0.0335477 ,  0.04041512,  0.0413897 ,
        0.03860279,  0.0460266 ,  0.04498738,  0.03768175,  0.04160839,
        0.04742874,  0.02888909,  0.0505879 ,  0.05386435,  0.0427838 ,
        0.04297873,  0.0398756 ,  0.05039305,  0.0355534 ,  0.03410677,
        0.05609384,  0.00508977,  0.00605411,  0.02218123, -0.00233356,
        0.00286658,  0.00894424,  0.01193424, -0.00045945, -0.01246199,
        0.01315198, -0.00371913,  0.01101666, -0.01050913,  0.00409934,
       -0.00110913,  0.00531626,  0.00211749, -0.01064689, -0.00247493])]"
129,1668791434.902956,1,9,33,41,1,0.029954212292575694,0.05,0.5990842458515139,20,[0.],[-2.],[0.8],[44.93289641],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-1.08781956e-02,  2.74181065e-02,  3.73504450e-02,  4.20490279e-02,
        3.11639353e-02,  4.25862936e-02,  3.93623453e-02,  3.29557858e-02,
        1.31291119e-02,  4.49060278e-02,  2.98236423e-02,  3.28424275e-02,
        2.98996344e-02,  3.98744921e-02,  3.56507225e-02,  3.65439736e-02,
        2.39844198e-02,  2.55367404e-02,  4.57263139e-02,  3.79471456e-02,
        3.92755106e-02,  4.32256510e-03, -9.44583471e-04,  7.48448096e-03,
        9.02361763e-04,  2.00498266e-03, -1.13598255e-02, -1.65657156e-02,
       -2.77815719e-03, -1.53965292e-03, -5.88569656e-04, -2.19343493e-03,
       -9.56400858e-05,  2.72664453e-04,  5.16484725e-04, -1.36571379e-02,
        8.90428375e-03, -1.24572011e-02,  1.66554954e-04, -7.41754809e-03])]"
130,1668791434.904256,9,17,41,49,1,0.003535852002135142,0.05,0.07071704004270284,20,[0.],[-2.],[0.8],[44.93289641],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.0073316 , -0.00081119, -0.00996547,  0.00963223, -0.00546094,
        0.00507994,  0.01414134,  0.00577534,  0.00960566, -0.01377464,
       -0.0063465 ,  0.01897737, -0.00082095,  0.00128603,  0.02565154,
       -0.00195816, -0.0070494 , -0.00777724,  0.00345556,  0.00977181,
       -0.00079865,  0.00529137,  0.00858665, -0.00175575, -0.00202266,
        0.01782808, -0.01597362,  0.00831221,  0.00360545, -0.00168813,
        0.00733194, -0.00850838, -0.00249738,  0.00793234,  0.01029376,
        0.00028955,  0.0142231 , -0.00045071, -0.00736978, -0.00434512])]"
131,1668791434.9055538,17,25,49,57,1,0.016102756236847787,0.05,0.32205512473695574,20,[0.],[-2.],[0.8],[44.93289641],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.01970458,  0.01731456,  0.02524453,  0.02370434,  0.02903836,
        0.01544527,  0.02229322,  0.01231815,  0.01808641,  0.03597248,
        0.01986247,  0.01744727,  0.03108901,  0.01809935,  0.01674354,
        0.01437273,  0.0234221 ,  0.03142682,  0.01862562,  0.02436783,
        0.01876512,  0.01438041,  0.0077986 , -0.01001042,  0.00652648,
        0.00089233,  0.00981445,  0.00419153,  0.00086383,  0.00397084,
       -0.00530186,  0.00328686,  0.00128204,  0.00176041, -0.01734994,
       -0.00440586, -0.00044079,  0.00667428,  0.0039962 , -0.00600925])]"
132,1668791434.907101,1,9,41,49,1,0.0017398249021244256,0.05,0.03479649804248851,20,[0.],[-2.5],[1.],[36.78794412],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00576831, -0.00746955, -0.01510385, -0.00763593, -0.00237316,
       -0.00164671, -0.0025461 ,  0.00472274,  0.00534088,  0.00599783,
        0.00617454,  0.00279035,  0.01721266,  0.01444255,  0.01738982,
       -0.00270022,  0.01022304,  0.00655423,  0.00949654,  0.01156735,
        0.00368031,  0.00740117,  0.00242762,  0.00832453,  0.00162897,
        0.00028033,  0.00323925, -0.00053316, -0.0120053 ,  0.00886112,
       -0.00775067,  0.01215913, -0.00860518, -0.00673852,  0.00597203,
       -0.00132753,  0.00448612, -0.0048292 ,  0.00652419, -0.00174024])]"
133,1668791434.908457,9,17,49,57,1,0.014529793142902547,0.05,0.2905958628580509,20,[0.],[-2.5],[1.],[36.78794412],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00116599,  0.02459159,  0.02283442,  0.01139523,  0.00693359,
        0.01152837,  0.01517882,  0.00506674,  0.02010493,  0.02185641,
        0.01856483,  0.02648671,  0.01033493,  0.01973078,  0.02037441,
        0.01483129,  0.0135067 ,  0.00901403,  0.02987745,  0.01302255,
        0.01927274,  0.0175043 ,  0.02395278,  0.00816784,  0.01295771,
        0.00118593, -0.00577799, -0.00540746, -0.01059602, -0.01698304,
       -0.00395617,  0.01301532, -0.00677507, -0.00068978, -0.00299294,
        0.01048028,  0.00917957, -0.01192371,  0.01303007, -0.01228818])]"
134,1668791434.909716,1,9,49,57,1,0.0037820921163713907,0.05,0.07564184232742781,20,[0.],[-3.],[1.2],[30.11942119],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.0062511 ,  0.01862366,  0.00287088,  0.01302437,  0.00862231,
        0.0042534 ,  0.00882559, -0.00062178,  0.01620623,  0.00256257,
       -0.01587708,  0.00359286,  0.00170519,  0.01360304,  0.00362094,
        0.01428552,  0.00829834, -0.00738236, -0.00867991,  0.01961821,
        0.00958988,  0.01567143, -0.00621322,  0.00255957,  0.01094319,
        0.0094083 , -0.00246693,  0.01185073,  0.007075  , -0.00792439,
        0.00252726, -0.00597908, -0.00818625, -0.0079604 , -0.00677165,
       -0.00333825,  0.01509286, -0.01471106, -0.00504085,  0.01422578])]"
135,1668791434.910958,2,10,18,26,1,0.17649132393634961,0.05,3.529826478726992,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([0.00162541, 0.16957583, 0.17415858, 0.16342122, 0.18690603,
       0.18301239, 0.19267495, 0.17567131, 0.19526612, 0.17053942,
       0.19825946, 0.18504458, 0.18369883, 0.18808754, 0.18589026,
       0.19089468, 0.19471596, 0.18435868, 0.19024274, 0.1815579 ,
       0.21363113, 0.02709691, 0.03311302, 0.0330946 , 0.03246149,
       0.02580248, 0.02507505, 0.0257228 , 0.03195035, 0.02796443,
       0.01723448, 0.03019422, 0.04082423, 0.01638087, 0.01729022,
       0.02988692, 0.01455034, 0.03331913, 0.01556798, 0.02206854])]"
136,1668791434.912292,10,18,26,34,1,0.18480938149258377,0.05,3.6961876298516754,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([0.00943666, 0.1901519 , 0.1984498 , 0.18907269, 0.19500216,
       0.19052463, 0.17258368, 0.18675344, 0.19058198, 0.19848661,
       0.19151086, 0.21145062, 0.20864256, 0.20597343, 0.21224709,
       0.18617529, 0.19910527, 0.19651042, 0.20827852, 0.19837956,
       0.23921968, 0.02939268, 0.03736574, 0.02040501, 0.03114514,
       0.03321603, 0.03400126, 0.03693789, 0.03780362, 0.03492028,
       0.0304535 , 0.02027307, 0.02694456, 0.019723  , 0.02621217,
       0.02679031, 0.01920765, 0.01475546, 0.01573461, 0.02703804])]"
