,time,A,B,M,N,inj time [ms],Vmn [mV],I [mA],R [ohm],Nb samples [-],x,y,z,Rhoa,fulldata
110,1668791493.42528,57,58,60,61,1,0.00947884680369284,0.05,0.1895769360738568,20,[-1.5],[0.],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00314709,  0.01179286,  0.01190046,  0.00045709,  0.00549305,
        0.00739689,  0.0084035 ,  0.02407977,  0.02582854, -0.00117325,
       -0.00128193, -0.00299237,  0.0123882 ,  0.01288372,  0.01635745,
        0.02388835,  0.02018674, -0.00229065,  0.0058918 ,  0.00665958,
        0.02001973,  0.01249013, -0.00423851, -0.0147316 , -0.00562955,
        0.00036465, -0.01154647,  0.00085307,  0.00557909, -0.00209843,
        0.00348554, -0.00785109,  0.01488031,  0.00704125, -0.00301163,
        0.00801659,  0.00396015, -0.00540136, -0.0165193 ,  0.00062338])]"
111,1668791493.426641,58,59,61,62,1,0.05214793758602292,0.05,1.0429587517204584,20,[-1.5],[0.],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00131342,  0.04052773,  0.05117917,  0.05876848,  0.06201864,
        0.06582716,  0.04380473,  0.04307503,  0.06038659,  0.0596152 ,
        0.05104107,  0.04274139,  0.04963721,  0.07633179,  0.06134621,
        0.05679325,  0.06459487,  0.06978429,  0.05547628,  0.0646753 ,
        0.06364628, -0.00164717,  0.01176269,  0.0027257 ,  0.01593086,
        0.00179288,  0.00542881, -0.00410759,  0.00522501,  0.01131339,
        0.00340878,  0.00355496,  0.00566492,  0.01125077,  0.00435444,
        0.00889387, -0.00311683,  0.00724959, -0.00066907, -0.0002435 ])]"
112,1668791493.428042,59,60,62,63,1,0.017643848783971176,0.05,0.3528769756794235,20,[-1.5],[0.],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.00461705,  0.02281091,  0.01130389,  0.02748814,  0.02191628,
        0.02892577,  0.00958443,  0.02643043,  0.02369837,  0.01082872,
        0.0185937 ,  0.00913308,  0.02747325,  0.01830869,  0.01013181,
        0.02902884,  0.02218279,  0.02603028,  0.0110601 ,  0.02338628,
        0.02039054, -0.00353225,  0.01408962,  0.00277977, -0.00062307,
        0.00023574, -0.00429659,  0.00633347,  0.00962826,  0.00533942,
       -0.00288702, -0.0071237 , -0.00266682,  0.00096799,  0.00711899,
        0.00644471, -0.00930178,  0.00379664, -0.01672234, -0.00268547])]"
113,1668791493.4293242,60,61,63,64,1,0.04281986314913584,0.05,0.8563972629827168,20,[-1.5],[0.],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00422643,  0.03535049,  0.04216703,  0.05305194,  0.0423157 ,
        0.04321787,  0.04522504,  0.04352812,  0.06052007,  0.05215   ,
        0.05644706,  0.03716382,  0.05470582,  0.04981024,  0.04711521,
        0.0528373 ,  0.06092027,  0.04663294,  0.04838305,  0.05677455,
        0.05494487, -0.00456499,  0.00567108,  0.01110458,  0.00777421,
       -0.00198871, -0.01345552, -0.01426507,  0.01226711,  0.02041774,
       -0.0020892 , -0.00905463,  0.00815766,  0.00224922,  0.00640946,
        0.01628118, -0.00537811, -0.0005589 , -0.00830434,  0.01122126])]"
114,1668791493.430777,57,58,61,62,1,0.010698224136623614,0.05,0.2139644827324723,20,[-2.],[0.],[0.8],[44.93289641],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.01116142,  0.0103906 ,  0.00466584,  0.00807252,  0.00250267,
        0.01739364, -0.00248176,  0.0201741 ,  0.01445247,  0.00318544,
        0.01804509,  0.02525714,  0.0060037 ,  0.01238208, -0.00530609,
       -0.00403754,  0.01036477,  0.00542319,  0.02951507,  0.01285756,
        0.01179974,  0.00629293, -0.00291436, -0.00337846,  0.00845687,
        0.00602503, -0.00391393, -0.00094932,  0.00459636,  0.01498886,
        0.00938248, -0.01054522,  0.00293771, -0.00422863, -0.00369558,
       -0.0029395 , -0.00749824,  0.00366927,  0.01311264,  0.00332622])]"
115,1668791493.4322329,58,59,62,63,1,0.012759298089794192,0.05,0.2551859617958838,20,[-2.],[0.],[0.8],[44.93289641],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-9.79745385e-05,  1.78145136e-02,  1.34985870e-02,  1.53039232e-02,
        2.06894624e-02,  1.78389218e-02,  2.27941967e-02,  9.82503941e-03,
        1.49108904e-02,  9.04050866e-03,  2.75720276e-02,  2.75764945e-02,
        1.01050050e-02,  1.57911609e-02,  6.52994633e-03,  5.24810955e-03,
        4.76917557e-03,  3.20997855e-02,  9.89021338e-03, -1.16792960e-03,
        1.87828798e-02, -1.21213158e-02,  1.27088865e-02, -7.39925263e-03,
        6.29047150e-03, -7.61221669e-03, -4.54105035e-03,  3.84747836e-03,
       -1.48792472e-03,  4.40312329e-03,  5.40004625e-03, -2.76358846e-03,
       -8.62283320e-04,  5.27854758e-03,  2.54719420e-03, -8.70435008e-03,
        9.08252730e-03, -6.24441423e-04, -3.58853030e-04, -5.45917488e-03])]"
116,1668791493.433621,59,60,63,64,1,0.022568798632037694,0.05,0.45137597264075385,20,[-2.],[0.],[0.8],[44.93289641],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 5.63474703e-03,  1.70629250e-02,  1.63401394e-02,  2.82304659e-02,
        2.23751145e-02,  3.69042958e-02,  3.93407408e-02,  2.73925097e-02,
        2.50510886e-02,  2.69241531e-02,  2.55368894e-02,  3.36240520e-02,
        2.90677022e-02,  2.42894054e-02,  9.18864850e-03,  2.33725015e-02,
        2.45089930e-02,  3.57190607e-02,  1.83924057e-02,  1.72410960e-02,
        2.47530059e-02, -3.65366451e-03,  1.24341692e-02, -5.67858967e-03,
        1.30083374e-02, -1.63119670e-03, -1.13879249e-03, -4.91776049e-03,
       -1.51532777e-02,  2.52171766e-03,  2.95981080e-03,  2.13537324e-03,
       -1.78477860e-03, -9.66542370e-03, -6.26443486e-04,  1.01651066e-03,
        8.19752693e-04, -8.14298200e-03, -8.42220387e-05,  4.68650054e-03])]"
117,1668791493.435236,57,58,62,63,1,0.011667083029858985,0.05,0.2333416605971797,20,[-2.5],[0.],[1.],[36.78794412],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00829646,  0.01091984,  0.0206228 ,  0.01009105,  0.01586184,
       -0.00148214,  0.0123506 ,  0.0170799 ,  0.02539227,  0.0113514 ,
        0.00859414,  0.01526875,  0.0088113 ,  0.02443061,  0.0217234 ,
        0.02428201,  0.00200699,  0.03104454,  0.02483114,  0.01308773,
        0.00654384, -0.00238596, -0.00387908,  0.01139216, -0.00291074,
        0.00107186,  0.00607136, -0.00027228, -0.00487758, -0.00174421,
        0.01679427, -0.01034293,  0.00543082,  0.00585834,  0.0080559 ,
        0.00515541,  0.0086255 ,  0.00348168, -0.00156936, -0.00238038])]"
118,1668791493.436699,58,59,63,64,1,0.008240436183514308,0.05,0.16480872367028615,20,[-2.5],[0.],[1.],[36.78794412],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.00948844, -0.00686658, -0.00019977,  0.01564844,  0.00981618,
        0.00599031,  0.00450598,  0.00435653,  0.0243609 ,  0.00208445,
        0.02336835, -0.00817141, -0.00125634,  0.00381489,  0.0010186 ,
       -0.00113658,  0.00666058,  0.01902836,  0.00180509,  0.01687291,
        0.01099474, -0.0057188 , -0.01620956,  0.00717764, -0.00081639,
        0.00583136, -0.00509968,  0.0150903 , -0.00216086, -0.01082691,
        0.00890545,  0.00169403,  0.01333962, -0.01521137, -0.00242574,
       -0.01075742, -0.01103745,  0.0010331 , -0.00979866, -0.01393193])]"
119,1668791493.438057,57,58,63,64,1,0.010038726746682346,0.05,0.20077453493364691,20,[-3.],[0.],[1.2],[30.11942119],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.0011024 ,  0.01328248,  0.01407469,  0.01165692,  0.01097675,
        0.01224977,  0.01055389,  0.00920598,  0.01931962,  0.01031141,
        0.02716549,  0.02105758,  0.02341848,  0.01253057,  0.01933446,
        0.02008103, -0.00198758,  0.00979435,  0.00126022,  0.01392841,
        0.01885533,  0.00301303, -0.01787285,  0.00694678,  0.00628133,
       -0.00309828,  0.01773697,  0.01061314, -0.01914542, -0.006125  ,
       -0.00972662,  0.00493168,  0.00578819, -0.01090806, -0.00027026,
        0.00105024,  0.00267511,  0.01191078, -0.01069462, -0.00887837])]"
120,1668791493.4393432,1,9,17,25,1,0.17382306370066286,0.05,3.476461274013257,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.01518003,  0.17401639,  0.18408577,  0.17870451,  0.16520301,
        0.19515228,  0.19513832,  0.17938394,  0.1816101 ,  0.18122498,
        0.18835971,  0.1802284 ,  0.18373493,  0.18463177,  0.19567789,
        0.18633966,  0.19721245,  0.18470481,  0.19056861,  0.1860813 ,
        0.20609913,  0.02519315,  0.02701957,  0.02967801,  0.01940871,
        0.04112431,  0.02171279,  0.03177224,  0.03928246,  0.04571133,
        0.02159336,  0.02461926,  0.0312394 ,  0.01630496,  0.0254102 ,
        0.00522829,  0.00894855,  0.01979047,  0.03495846,  0.02501171])]"
121,1668791493.440655,9,17,25,33,1,0.18486999456123668,0.05,3.6973998912247334,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00777324,  0.17455357,  0.17144173,  0.17675409,  0.19133002,
        0.18225003,  0.1936379 ,  0.18851317,  0.20153207,  0.19582619,
        0.18997244,  0.18909127,  0.19036273,  0.21772334,  0.20920008,
        0.20226468,  0.20731765,  0.18976442,  0.1912633 ,  0.20033268,
        0.22594898,  0.03147222,  0.03249434,  0.04463135,  0.01280884,
        0.03081146,  0.02378055,  0.02212449,  0.02342898,  0.0427055 ,
        0.05404324,  0.03759046,  0.03315451,  0.03302253,  0.02488012,
        0.01873894,  0.01376389,  0.03222956,  0.02157918,  0.03157985])]"
122,1668791493.4419289,17,25,33,41,1,0.19065167556580606,0.05,3.813033511316121,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.01195108,  0.19856609,  0.20549289,  0.20479451,  0.18826775,
        0.18388565,  0.18020986,  0.18990542,  0.19421273,  0.19063743,
        0.19423952,  0.19131328,  0.20253361,  0.20583972,  0.20688755,
        0.21070131,  0.20027752,  0.20343391,  0.20787176,  0.20703911,
        0.22342207,  0.03609871,  0.03375254,  0.03104099,  0.02258406,
        0.04266093,  0.03104592,  0.03065353,  0.03100876,  0.02803652,
        0.01960796,  0.03867678,  0.02598255,  0.02098108,  0.02962486,
        0.01837593,  0.03228349,  0.02540515,  0.02981912,  0.02381855])]"
123,1668791493.4432058,25,33,41,49,1,0.18729772876819362,0.05,3.7459545753638723,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00086013,  0.18075991,  0.18844358,  0.18953591,  0.18001479,
        0.18665492,  0.20742153,  0.20471878,  0.19343297,  0.19745494,
        0.20182138,  0.21956817,  0.18844636,  0.21000375,  0.21274272,
        0.2079093 ,  0.1908481 ,  0.19428228,  0.2084702 ,  0.20911455,
        0.20581268,  0.03031361,  0.04797026,  0.04231999,  0.05206778,
        0.0279662 ,  0.03137401,  0.0264635 ,  0.03026434,  0.0427998 ,
        0.02217334,  0.0370101 ,  0.0294618 ,  0.04217474,  0.02752951,
        0.0157338 ,  0.02923319,  0.03624431,  0.02889081,  0.0377443 ])]"
124,1668791493.4444742,33,41,49,57,1,0.17637895276728177,0.05,3.5275790553456354,20,[0.],[-1.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([0.00944084, 0.1764305 , 0.17102888, 0.17333844, 0.16791814,
       0.18140843, 0.1830428 , 0.17049707, 0.1797831 , 0.17675329,
       0.18595988, 0.18973444, 0.19299222, 0.19843334, 0.18693667,
       0.18780353, 0.19711819, 0.17953863, 0.1952998 , 0.18182183,
       0.21639484, 0.03285695, 0.03863668, 0.04013752, 0.0471089 ,
       0.0207562 , 0.03529289, 0.02623823, 0.03855737, 0.02285898,
       0.01400379, 0.02681527, 0.03717393, 0.01234585, 0.01238685,
       0.02875182, 0.00525417, 0.01091143, 0.0233127 , 0.01852259])]"
125,1668791493.445895,1,9,25,33,1,0.020459999939474578,0.05,0.40919999878949154,20,[0.],[-1.5],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-8.59026270e-03,  2.85318410e-02,  1.50819184e-02,  2.17533269e-02,
        3.32477626e-02,  1.68396518e-02,  2.43473570e-02,  2.16470299e-02,
        3.66887566e-02,  3.67196723e-02,  2.55295885e-02,  1.26996363e-02,
        2.26367888e-02,  1.49176200e-02,  1.00420911e-02,  3.25157742e-02,
        3.65866289e-02,  1.99142018e-02,  1.70456040e-02,  2.17156719e-02,
        2.68975984e-02,  1.78879073e-03,  9.70093204e-03,  4.51611955e-03,
        2.62039475e-05, -1.29317974e-03, -4.85135519e-03,  1.37269327e-03,
       -7.31884612e-03, -4.17216621e-03,  2.06852617e-03, -4.09912550e-03,
        5.52672147e-03, -6.62907708e-03,  1.82530123e-02, -1.45845880e-02,
       -1.23676405e-03,  9.70543250e-03, -7.94067574e-03,  7.45362259e-03])]"
126,1668791493.447318,9,17,33,41,1,0.030911145761355334,0.05,0.6182229152271066,20,[0.],[-1.5],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 8.32310892e-03,  2.83094176e-02,  4.77255166e-02,  3.01411572e-02,
        2.01667839e-02,  4.65871330e-02,  4.85451802e-02,  3.12446550e-02,
        3.85125773e-02,  2.92921104e-02,  4.39510306e-02,  3.86719020e-02,
        2.93010122e-02,  3.22754521e-02,  3.51830124e-02,  3.18177027e-02,
        2.92301375e-02,  3.96987013e-02,  3.78973223e-02,  4.27917943e-02,
        4.90559875e-02, -1.15790184e-02,  1.87403250e-02,  1.05719194e-02,
       -1.90717475e-03,  1.06326239e-02, -4.21347619e-03, -4.27211918e-03,
        2.95990609e-03,  1.50222555e-03,  1.25987080e-03, -9.17344259e-03,
        1.56266934e-02,  1.60374198e-03,  9.18178005e-04,  4.66738624e-03,
       -9.50472742e-04,  1.46057373e-03,  4.84377207e-03,  7.61584347e-05])]"
127,1668791493.448668,17,25,41,49,1,0.021046760054333057,0.05,0.4209352010866611,20,[0.],[-1.5],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.01416991,  0.02839472,  0.02468079,  0.01808505,  0.01531787,
        0.04192831,  0.02244951,  0.01510664,  0.03579629,  0.02523555,
        0.0333301 ,  0.02737956,  0.02733747,  0.02531459,  0.0377591 ,
        0.02165683,  0.0224371 ,  0.02808808,  0.03754244,  0.02540018,
        0.01828532, -0.00925764,  0.0015796 , -0.01021057,  0.00462973,
        0.007701  , -0.01976966, -0.00850538, -0.00459174, -0.00761217,
       -0.01550801, -0.00795279,  0.00139894, -0.00691939, -0.00215203,
        0.00617832, -0.00847703,  0.0078482 , -0.00236366,  0.01299773])]"
128,1668791493.449972,25,33,49,57,1,0.034700426414613524,0.05,0.6940085282922704,20,[0.],[-1.5],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.01005626,  0.02071233,  0.04582557,  0.02529043,  0.05116209,
        0.04277235,  0.03459625,  0.05996611,  0.04971926,  0.03731268,
        0.04194121,  0.05701713,  0.0462165 ,  0.05298951,  0.02521085,
        0.04043692,  0.02950467,  0.04662157,  0.03870087,  0.05358466,
        0.02502773,  0.01321811,  0.0027461 , -0.00515868,  0.002156  ,
        0.01702824, -0.00230721,  0.00022758,  0.00504889,  0.00780604,
       -0.00658232,  0.00099294,  0.00549612,  0.0056201 , -0.00590329,
        0.00927541,  0.00577198,  0.00329406,  0.00084968, -0.01181181])]"
129,1668791493.451287,1,9,33,41,1,0.009243215935220952,0.05,0.18486431870441902,20,[0.],[-2.],[0.8],[44.93289641],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 5.59063848e-03, -1.82743693e-03,  2.47115442e-03,  2.48532329e-02,
        7.52679635e-03,  1.46400403e-02,  9.08312835e-03, -1.58369138e-04,
        1.48189566e-02,  1.49745075e-03,  3.37666996e-03,  1.19971814e-02,
        6.46526668e-03,  1.87280141e-02,  1.63049559e-02,  1.80100287e-02,
        1.48434454e-02,  1.67808779e-02, -4.84213484e-04,  1.45855577e-04,
       -1.14635394e-03, -4.32665362e-03, -7.54263491e-03, -1.26746342e-03,
        7.67745755e-03, -1.09976310e-02, -4.14098555e-03, -7.18331748e-04,
        8.27755854e-03,  1.06092754e-02,  1.08803551e-03, -7.85911647e-03,
        2.06360604e-04, -5.47938655e-06,  7.65675473e-04, -1.28246150e-02,
        4.25828597e-03,  3.70586826e-03, -4.38015773e-03, -1.36223116e-02])]"
