x,y,z,Resistivity/Ohmm,Marker
-5.0,-11.0,0.0,60.877669522222334,5.0
-6.25,-11.0,0.0,44.17508449045375,5.0
11.0,8.20023537642,-3.470311442454,1.4215893296694155,5.0
-11.0,0.026120460095,-2.38925362178,0.05595378022266193,5.0
-11.0,-1.612640018597,-2.925450850418,0.1477726360972861,5.0
5.724905007294,11.0,-4.989520174572,15.519399829610638,5.0
-11.0,4.651863400217,-3.767500468584,0.05786313726527542,5.0
6.25,11.0,0.0,3.562486640845033,5.0
1.25,11.0,0.0,25.31651298013525,5.0
-6.25,11.0,0.0,5.465890077923866,5.0
0.0,-11.0,0.0,23.4722450640855,5.0
11.0,8.610850924026,-5.12999296891,7.268841119776563,100.0
-11.0,8.75,0.0,1.2730019295699324,5.0
9.432164600238,11.0,-5.367410717969,14.062346754781183,100.0
-7.5,11.0,0.0,6.702934680642224,5.0
11.0,9.07842606295,-6.985706876854,20.083998529664907,100.0
-11.0,-9.622094989282,-4.389007938463,3.0946563393459603,5.0
-11.0,1.25,0.0,2.5374996385336748,5.0
-5.5,-11.0,-14.2043,59.9805241198795,100.0
7.5,11.0,0.0,32.6399087017744,5.0
8.75,11.0,0.0,87.415065011141,5.0
11.0,8.25,-14.2043,53.482923014427,100.0
11.0,5.0,0.0,0.165369024493685,5.0
-3.75,-11.0,0.0,130.30569071572668,5.0
-9.689763719784,-11.0,-3.950663486014,3.6224428021593553,5.0
11.0,1.25,0.0,8.8327793357965,5.0
11.0,11.0,-8.35215,33.61566391920766,100.0
5.5,11.0,-14.2043,55.46250157094601,100.0
5.5,-11.0,-14.2043,44.340047659655504,100.0
-11.0,0.0,0.0,1.9949052695248999,5.0
-8.75,-11.0,0.0,115.05235564194999,5.0
